id;macrogroup_name;macrogroup_id;education_level;fgos_code;institution_name;program_name;region;budget_seat;URL
677;Агро и пищевые технологии;8;ВО;"35.03.06
";Омский государственный аграрный университет имени П.А. Столыпина;Агроинженерия;Омск;Да;https://www.omgau.ru/o-universitete/fakulteti/Tekhnicheskogo_servisa_v_APK/specialnosti/agroinzheneriya/
678;Агро и пищевые технологии;8;ВО;36.05.01;Омский государственный аграрный университет имени П.А. Столыпина;Ветеринария;Омск;Да;https://www.omgau.ru/o-universitete/fakulteti/Veterinarnoy_meditsiny_IVMiB/specialnosti/veterinariya/?part=passport
679;Агро и пищевые технологии;8;ВО;19.03.02;Омский государственный аграрный университет имени П.А. Столыпина;Продукты питания из растительного сырья;Омск;Да;https://www.omgau.ru/o-universitete/fakulteti/Agrotekhnologicheskiy/specialnosti/Produkty-pitaniya-iz-rastitelnogo-syrya/
680;Агро и пищевые технологии;8;СПО;"36.02.01
";Омский государственный аграрный университет имени П.А. Столыпина;Ветеринария;Омск;Да;https://www.omgau.ru/o-universitete/fakulteti/Universitetskiy_kolledzh_agrobiznesa/specialnosti/veterinariya-spo/
681;Агро и пищевые технологии;8;ВО;"35.03.06
";Донской государственный технический университет (ДГТУ);Технический сервис в агропромышленном комплексе;Ростов-на-Дону;Да;https://donstu.ru/abiturient/katalog-obrazovatelnykh-programm/107/
682;Агро и пищевые технологии;8;ВО;36.05.01;Донской государственный технический университет (ДГТУ);Ветеринария;Ростов-на-Дону;Да;https://donstu.ru/abiturient/katalog-obrazovatelnykh-programm/22/
683;Агро и пищевые технологии;8;ВО;19.03.02;Донской государственный технический университет (ДГТУ);Технологические процессы и оборудование хранения и переработки зерна;Ростов-на-Дону;Да;https://donstu.ru/abiturient/katalog-obrazovatelnykh-programm/154/
684;Агро и пищевые технологии;8;ВО;19.03.02;Донской государственный технический университет (ДГТУ);"Технологические процессы и оборудование бродильных производств и виноделия
";Ростов-на-Дону;Да;https://donstu.ru/abiturient/katalog-obrazovatelnykh-programm/153/
685;Агро и пищевые технологии;8;ВО;19.03.02;Воронежский государственный университет инженерных технологий;Продукты питания из растительного сырья;Воронеж;Да;https://vsuet.ru/abitur/specialties/19-03-02
686;Агро и пищевые технологии;8;ВО;35.03.06;Воронежский государственный университет инженерных технологий;Агроинженерия;Воронеж;Да;https://vsuet.ru/abitur/specialties/35-03-06
687;Агро и пищевые технологии;8;СПО;43.02.15;Воронежский государственный университет инженерных технологий;Поварское и кондитерское дело;Воронеж;Да;https://vsuet.ru/abitur/specialties/43-02-15
688;Агро и пищевые технологии;8;ВО;35.03.06;ФГБОУ ВО ГАУ Северного Зауралья;Агроинженерия;Тюмень;Да;https://gausz.ru/shkolniku/napravleniya-podgotovki/agroinzhener/
689;Нефтегазовая промышленность;6;ВО;21.03.01;Российский государственный геологоразведочный университет имени Серго Орджоникидзе (МГРИ);Нефтегазовое дело        ;Москва;Да;https://www.mgri.ru/commission/bachelor-s-specialist-s/training-programs-number-of-seats/bachelor/
690;Нефтегазовая промышленность;6;ВО;21.03.01;Санкт-Петербургский государственный университет (СПбГУ);Нефтегазовая геология;Санкт-Петербург;Да;https://spbu.ru/postupayushchim/programms/bakalavriat/neftegazovaya-geologiya
691;Нефтегазовая промышленность;6;ВО;21.03.01;Омский государственный технический университет (ОмГТУ);Нефтегазовое дело        ;Омск;Да;https://www.omgtu.ru/general_information/faculties/faculty_of_transport_oil_and_gas/department_of_transport_and_storage_of_oil_and_gas_production_standardization_and_certification_quot/direction-of-training/21-03-01-oil-and-gas/
692;Нефтегазовая промышленность;6;ВО;18.03.01;Омский государственный технический университет (ОмГТУ);Химическая технология природных энергоносителей и углеродных материалов;Омск;Да;https://www.omgtu.ru/general_information/institutes/petrochemical_institute/department_quot_technology_and_the_physics_of_low_temperatures_cryogenic/department_of_quot_biotechnologyquot.php
693;Нефтегазовая промышленность;6;ВО;21.03.01;Самарский государственный технический университет (СамГТУ);Эксплуатация и обслуживание объектов транспорта и хранения нефти, газа и продуктов переработки;Самара;Да;https://samgtu.ru/specialization/bachelors-operation-maintenance-oil-and-gas-facilities?op=1
